+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ GRAFO CARGADO 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-
        1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78        79        80        81        82        83        84        85        86        87        88        89        90        91        92        93        94        95        96        97        98        99        100        101        102        103        104        105        106        107        108        109        110        111        112        113        114        115        116        117        118        119        120        121
DROP: [(75,76,2.0), (73,72,3.606), (79,75,4.123)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66989 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1057.493

Lista tabu: [((104,105,2.828),1), ((108,107,3.162),1), ((89,3,41.437),2), ((1,83,5.0),2), ((89,83,2.236),1), ((113,118,3.162),3), ((84,109,10.44),3), ((113,84,6.708),2), ((119,19,1.414),4), ((115,91,4.472),4), ((115,119,2.0),3), ((69,74,5.0),5), ((77,78,2.828),5), ((73,72,3.606),5), ((77,72,5.0),4), ((29,33,2.828),6), ((32,31,2.0),6), ((35,32,3.0),6), ((33,32,4.0),5), ((93,88,3.162),7), ((85,114,4.123),7), ((118,85,2.236),7), ((85,88,7.28),6), ((73,72,3.606),8), ((74,77,2.0),8), ((69,74,5.0),8), ((73,74,6.0),7), ((9,10,11.18),9), ((15,14,2.236),9), ((16,15,3.0),9), ((15,10,5.657),8), ((112,87,1.0),10), ((87,96,5.385),10), ((113,118,3.162),10), ((118,85,2.236),10), ((87,85,5.831),9), ((119,19,1.414),11), ((115,91,4.472),11), ((19,91,4.243),10), ((75,76,2.0),20), ((73,72,3.606),20), ((79,75,4.123),20), ((76,79,4.123),18)]

ADD: [(20,17,3.0)]

DROP: [(20,18,3.606), (17,1,74.095)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 67020 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1057.416

Lista tabu: [((47,45,2.0),1), ((39,43,3.606),1), ((1,89,3.162),2), ((89,3,41.437),2), ((83,112,3.0),2), ((89,112,2.828),1), ((105,108,2.236),3), ((106,121,9.0),3), ((106,105,5.0),2), ((102,97,4.472),4), ((107,106,1.414),4), ((106,97,7.81),3), ((42,38,3.606),5), ((39,43,3.606),5), ((43,38,5.831),4), ((91,92,1.414),6), ((92,90,2.0),6), ((97,94,1.0),6), ((97,92,5.0),5), ((82,86,6.708),7), ((113,118,3.162),7), ((85,114,4.123),7), ((114,113,5.831),6), ((115,91,4.472),8), ((91,92,1.414),8), ((95,98,3.162),8), ((98,116,5.099),8), ((91,95,5.099),7), ((42,38,3.606),9), ((39,43,3.606),9), ((45,42,3.162),9), ((38,45,6.083),8), ((16,15,3.0),10), ((5,6,2.236),10), ((4,5,1.0),10), ((5,15,7.28),9), ((1,89,3.162),11), ((89,3,41.437),11), ((82,86,6.708),11), ((89,86,6.403),10), ((1,83,5.0),12), ((87,96,5.385),12), ((1,87,6.403),11)]

ADD: [(82,85,7.0)]

DROP: [(82,86,6.708), (85,114,4.123), (118,85,2.236)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 67037 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1055.32

Lista tabu: [((82,86,6.708),4), ((85,114,4.123),4), ((118,85,2.236),4), ((82,85,7.0),2), ((102,97,4.472),1), ((97,94,1.0),1), ((90,93,1.0),1), ((93,88,3.162),1), ((1,54,82.298),2), ((58,55,2.236),2), ((54,55,2.828),1), ((20,17,3.0),3), ((23,26,2.236),3), ((25,23,1.0),3), ((23,17,5.831),2), ((72,71,9.055),4), ((70,68,2.828),4), ((68,71,4.472),3), ((35,32,3.0),5), ((34,28,3.606),5), ((34,35,4.472),4), ((113,118,3.162),6), ((90,93,1.0),6), ((92,90,2.0),6), ((118,90,7.28),5), ((39,43,3.606),7), ((40,1,76.007),7), ((39,40,2.0),6), ((6,11,3.162),8), ((10,8,2.236),8), ((11,8,3.0),7), ((96,103,3.0),9), ((107,106,1.414),9), ((96,107,6.083),8), ((91,92,1.414),10), ((92,90,2.0),10), ((87,96,5.385),10), ((92,96,6.403),9), ((29,33,2.828),11), ((36,30,8.602),11), ((36,29,3.162),10), ((79,76,4.123),12), ((74,77,2.0),12), ((69,74,5.0),12), ((74,79,6.403),11)]

ADD: [(100,117,5.385)]

DROP: [(116,100,10.77), (101,117,3.162), (117,104,5.831)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 67105 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1053.625

Lista tabu: [((29,33,2.828),1), ((28,25,3.0),1), ((90,93,1.0),2), ((93,88,3.162),2), ((102,97,4.472),2), ((97,94,1.0),2), ((90,97,5.385),1), ((112,87,1.0),3), ((94,95,2.0),3), ((97,94,1.0),3), ((112,94,8.062),2), ((22,21,3.0),4), ((18,1,73.062),4), ((22,18,5.831),3), ((1,89,3.162),5), ((89,3,41.437),5), ((86,113,2.236),5), ((89,86,6.403),4), ((72,71,9.055),6), ((70,68,2.828),6), ((68,71,4.472),5), ((119,19,1.414),7), ((115,91,4.472),7), ((19,91,4.243),6), ((22,21,3.0),8), ((27,29,5.0),8), ((29,21,6.708),7), ((90,93,1.0),9), ((93,88,3.162),9), ((112,87,1.0),9), ((87,96,5.385),9), ((90,87,4.0),8), ((112,87,1.0),10), ((87,96,5.385),10), ((115,91,4.472),10), ((91,92,1.414),10), ((112,91,8.062),9), ((9,10,11.18),11), ((8,7,2.0),11), ((10,7,3.606),10), ((78,80,4.123),12), ((73,75,2.0),12), ((75,80,8.062),11)]

ADD: [(104,100,5.0)]

DROP: [(117,100,5.385), (101,104,4.472)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 67189 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1050.798

Lista tabu: [((43,40,3.0),1), ((48,47,2.0),1), ((50,48,2.828),1), ((26,20,3.162),2), ((18,1,73.062),2), ((17,18,2.0),2), ((18,26,6.708),1), ((54,56,2.828),3), ((57,61,5.099),3), ((61,56,5.831),2), ((24,27,2.236),4), ((26,20,3.162),4), ((27,20,5.831),3), ((98,95,3.162),5), ((95,94,2.0),5), ((90,93,1.0),5), ((93,88,3.162),5), ((95,90,5.657),4), ((22,21,3.0),6), ((27,29,5.0),6), ((29,21,6.708),5), ((97,102,4.472),7), ((103,96,3.0),7), ((121,106,9.0),7), ((103,106,2.828),6), ((79,76,4.123),8), ((73,75,2.0),8), ((77,78,2.828),8), ((78,73,5.657),7), ((85,86,3.162),9), ((113,118,3.162),9), ((118,86,5.0),8), ((29,33,2.828),10), ((34,28,3.606),10), ((33,28,6.325),9), ((102,103,2.236),11), ((96,87,5.385),11), ((87,103,8.246),10), ((16,15,3.0),12), ((14,13,7.071),12), ((14,16,4.472),11)]

ADD: [(113,82,5.099)]

DROP: [(82,85,7.0), (113,118,3.162)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 67489 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 5 min 14 seg. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 67495 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1060.927

Lista tabu: [((105,104,2.828),7), ((95,94,2.0),7), ((95,105,9.849),6), ((102,100,2.236),8), ((101,97,6.325),8), ((103,102,2.236),8), ((100,103,4.472),7), ((41,44,5.0),9), ((43,40,3.0),9), ((44,40,6.708),8), ((92,90,2.0),10), ((90,93,1.0),10), ((83,96,7.81),10), ((96,103,3.0),10), ((90,103,8.246),9), ((84,109,10.44),11), ((119,19,1.414),11), ((119,84,8.602),10), ((97,94,1.0),12), ((94,95,2.0),12), ((113,118,3.162),12), ((118,85,2.236),12), ((94,85,9.487),11)]

ADD: [(75,72,2.236)]

DROP: [(79,75,4.123), (73,72,3.606)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 67507 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1060.864

Lista tabu: [((79,75,4.123),9), ((73,72,3.606),9), ((75,72,2.236),7), ((32,31,2.0),2), ((34,28,3.606),2), ((34,32,4.123),1), ((92,90,2.0),3), ((93,88,3.162),3), ((92,93,2.236),2), ((23,26,2.236),4), ((24,27,2.236),4), ((21,24,2.236),4), ((24,23,6.0),3), ((92,90,2.0),5), ((90,93,1.0),5), ((112,83,3.0),5), ((83,96,7.81),5), ((90,96,5.385),4), ((101,97,6.325),6), ((94,95,2.0),6), ((102,100,2.236),6), ((100,94,6.0),5), ((83,96,7.81),7), ((82,86,6.708),7), ((83,86,6.325),6), ((2,4,7.211),8), ((6,11,3.162),8), ((11,4,3.162),7), ((82,86,6.708),9), ((118,85,2.236),9), ((82,118,6.325),8), ((104,105,2.828),10), ((106,121,9.0),10), ((104,106,7.81),9), ((21,24,2.236),11), ((27,29,5.0),11), ((21,27,3.162),10), ((11,12,1.414),12), ((10,8,2.236),12), ((9,10,11.18),12), ((12,10,2.0),11)]

ADD: [(100,117,5.385)]

DROP: [(102,100,2.236), (101,97,6.325), (117,104,5.831)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 67602 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1057.036

Lista tabu: [((61,64,3.162),1), ((63,62,2.0),1), ((54,56,2.828),2), ((55,53,2.236),2), ((56,53,5.385),1), ((95,98,3.162),3), ((100,101,2.236),3), ((117,100,5.385),3), ((95,100,6.325),2), ((2,4,7.211),4), ((16,15,3.0),4), ((4,15,8.246),3), ((93,88,3.162),5), ((92,90,2.0),5), ((91,92,1.414),5), ((88,92,5.385),4), ((1,89,3.162),6), ((89,3,41.437),6), ((83,96,7.81),6), ((89,83,2.236),5), ((61,64,3.162),7), ((59,57,3.606),7), ((56,59,2.236),7), ((64,59,6.708),6), ((45,42,3.162),8), ((49,52,5.385),8), ((46,49,4.472),8), ((49,45,6.325),7), ((4,5,1.0),9), ((6,11,3.162),9), ((11,5,2.236),8), ((91,92,1.414),10), ((92,90,2.0),10), ((1,87,6.403),10), ((87,92,6.0),9), ((45,42,3.162),11), ((39,43,3.606),11), ((39,45,6.325),10), ((75,76,2.0),12), ((73,79,4.123),12), ((78,77,2.828),12), ((78,76,5.657),11)]

ADD: [(96,87,5.385)]

DROP: [(1,87,6.403), (83,96,7.81)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 67643 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1056.667

Lista tabu: [((82,86,6.708),1), ((113,118,3.162),1), ((91,92,1.414),1), ((24,27,2.236),2), ((20,18,3.606),2), ((27,18,6.708),1), ((11,12,1.414),3), ((14,13,7.071),3), ((15,14,2.236),3), ((11,14,6.083),2), ((106,107,1.414),4), ((103,96,3.0),4), ((107,96,6.083),3), ((92,90,2.0),5), ((90,93,1.0),5), ((103,96,3.0),5), ((96,87,5.385),5), ((90,103,8.246),4), ((82,86,6.708),6), ((113,118,3.162),6), ((118,86,5.0),5), ((75,76,2.0),7), ((73,79,4.123),7), ((76,79,4.123),6), ((92,90,2.0),8), ((86,113,2.236),8), ((82,86,6.708),8), ((86,90,2.828),7), ((89,3,41.437),9), ((6,11,3.162),9), ((5,6,2.236),9), ((3,6,7.211),8), ((32,31,2.0),10), ((36,30,8.602),10), ((33,36,1.414),10), ((36,31,5.099),9), ((102,103,2.236),11), ((103,96,3.0),11), ((90,93,1.0),11), ((93,88,3.162),11), ((103,88,6.083),10), ((51,50,5.0),12), ((45,42,3.162),12), ((51,45,8.062),11)]

ADD: [(85,86,3.162)]

DROP: [(86,113,2.236), (85,114,4.123), (118,85,2.236)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 67661 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1054.815

Lista tabu: [((86,113,2.236),3), ((85,114,4.123),3), ((118,85,2.236),3), ((85,86,3.162),1), ((115,91,4.472),1), ((90,93,1.0),1), ((92,90,2.0),1), ((54,56,2.828),2), ((59,57,3.606),2), ((59,54,5.0),1), ((65,63,2.236),3), ((66,60,5.831),3), ((62,66,2.828),3), ((66,65,6.083),2), ((54,56,2.828),4), ((55,53,2.236),4), ((56,53,5.385),3), ((98,95,3.162),5), ((97,102,4.472),5), ((102,95,6.403),4), ((27,29,5.0),6), ((33,36,1.414),6), ((27,33,5.385),5), ((106,107,1.414),7), ((100,117,5.385),7), ((101,100,2.236),7), ((106,100,6.0),6), ((94,97,1.0),8), ((97,102,4.472),8), ((90,93,1.0),8), ((93,88,3.162),8), ((102,93,8.0),7), ((28,25,3.0),9), ((35,32,3.0),9), ((37,35,2.0),9), ((35,25,8.246),8), ((6,11,3.162),10), ((10,8,2.236),10), ((9,10,11.18),10), ((6,10,4.0),9), ((2,4,7.211),11), ((16,15,3.0),11), ((4,15,8.246),10), ((91,92,1.414),12), ((92,90,2.0),12), ((95,94,2.0),12), ((95,92,4.472),11)]

ADD: [(85,118,2.236)]

DROP: [(86,85,3.162), (113,118,3.162)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 67684 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1053.176

Lista tabu: [((5,6,2.236),1), ((7,1,42.19),1), ((87,112,1.0),2), ((112,83,3.0),2), ((86,82,6.708),2), ((82,120,7.071),2), ((112,86,3.606),1), ((75,76,2.0),3), ((73,79,4.123),3), ((73,75,2.0),2), ((97,102,4.472),4), ((103,96,3.0),4), ((108,105,2.236),4), ((105,103,5.385),3), ((86,82,6.708),5), ((82,120,7.071),5), ((112,83,3.0),5), ((83,1,5.0),5), ((82,112,5.831),4), ((35,32,3.0),6), ((28,25,3.0),6), ((35,28,5.385),5), ((93,90,1.0),7), ((90,92,2.0),7), ((102,103,2.236),7), ((103,96,3.0),7), ((93,103,7.28),6), ((45,42,3.162),8), ((39,43,3.606),8), ((39,45,6.325),7), ((88,93,3.162),9), ((90,92,2.0),9), ((92,93,2.236),8), ((104,101,4.472),10), ((100,117,5.385),10), ((98,95,3.162),10), ((101,98,6.708),9), ((109,84,10.44),11), ((84,114,1.0),11), ((1,110,24.042),11), ((110,22,49.739),11), ((109,110,7.071),10), ((39,43,3.606),12), ((40,1,76.007),12), ((39,40,2.0),11)]

ADD: [(20,17,3.0)]

DROP: [(20,18,3.606), (17,1,74.095)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 67739 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1052.493

Lista tabu: [((104,101,4.472),1), ((100,117,5.385),1), ((97,102,4.472),1), ((49,52,5.385),2), ((51,50,5.0),2), ((51,49,5.385),1), ((78,77,2.828),3), ((74,69,5.0),3), ((72,75,2.236),3), ((77,72,5.0),2), ((68,70,2.828),4), ((71,72,9.055),4), ((68,71,4.472),3), ((95,94,2.0),5), ((97,102,4.472),5), ((94,102,5.385),4), ((4,5,1.0),6), ((8,7,2.0),6), ((4,8,5.0),5), ((45,42,3.162),7), ((43,40,3.0),7), ((39,43,3.606),7), ((45,43,5.0),6), ((102,103,2.236),8), ((100,117,5.385),8), ((101,100,2.236),8), ((100,103,4.472),7), ((25,23,1.0),9), ((26,20,3.162),9), ((20,23,3.606),8), ((32,31,2.0),10), ((36,30,8.602),10), ((33,36,1.414),10), ((36,31,5.099),9), ((104,101,4.472),11), ((100,117,5.385),11), ((98,95,3.162),11), ((101,98,6.708),10), ((42,38,3.606),12), ((43,40,3.0),12), ((40,38,5.0),11)]

ADD: [(82,113,5.099)]

DROP: [(85,113,2.236), (86,82,6.708)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 67818 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1050.798

Lista tabu: [((25,23,1.0),1), ((26,20,3.162),1), ((58,55,2.236),2), ((59,57,3.606),2), ((56,59,2.236),2), ((59,58,6.0),1), ((19,115,1.414),3), ((115,91,4.472),3), ((96,87,5.385),3), ((87,112,1.0),3), ((91,87,7.071),2), ((29,33,2.828),4), ((24,27,2.236),4), ((21,24,2.236),4), ((33,24,6.0),3), ((107,108,3.162),5), ((97,102,4.472),5), ((97,107,7.81),4), ((59,57,3.606),6), ((58,55,2.236),6), ((57,55,8.0),5), ((11,12,1.414),7), ((10,8,2.236),7), ((9,10,11.18),7), ((11,10,1.414),6), ((56,59,2.236),8), ((63,62,2.0),8), ((56,63,8.062),7), ((86,85,3.162),9), ((84,109,10.44),9), ((86,84,8.246),8), ((61,64,3.162),10), ((59,57,3.606),10), ((56,59,2.236),10), ((64,59,6.708),9), ((118,114,2.828),11), ((19,115,1.414),11), ((119,19,1.414),11), ((114,19,7.81),10), ((87,112,1.0),12), ((112,83,3.0),12), ((120,82,7.071),12), ((82,113,5.099),12), ((112,120,8.0),11)]

ADD: [(97,100,5.0)]

DROP: [(97,102,4.472), (100,117,5.385), (101,100,2.236)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 68118 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 5 min 17 seg. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 68126 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1060.144

Lista tabu: [((57,61,5.099),5), ((58,55,2.236),5), ((61,55,8.602),4), ((34,28,3.606),6), ((36,30,8.602),6), ((33,36,1.414),6), ((36,28,5.831),5), ((28,25,3.0),7), ((32,31,2.0),7), ((35,32,3.0),7), ((32,25,5.385),6), ((96,103,3.0),8), ((102,100,2.236),8), ((96,102,4.472),7), ((16,15,3.0),9), ((5,6,2.236),9), ((4,5,1.0),9), ((5,15,7.28),8), ((20,18,3.606),10), ((21,24,2.236),10), ((22,21,3.0),10), ((21,18,3.606),9), ((60,58,4.243),11), ((59,57,3.606),11), ((56,59,2.236),11), ((59,60,9.487),10), ((6,11,3.162),12), ((7,1,42.19),12), ((8,7,2.0),12), ((11,7,3.606),11)]

ADD: [(87,83,4.0)]

DROP: [(1,87,6.403), (112,83,3.0), (83,96,7.81)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 68128 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1059.775

Lista tabu: [((57,61,5.099),3), ((58,55,2.236),3), ((61,55,8.602),2), ((34,28,3.606),4), ((36,30,8.602),4), ((33,36,1.414),4), ((36,28,5.831),3), ((28,25,3.0),5), ((32,31,2.0),5), ((35,32,3.0),5), ((32,25,5.385),4), ((96,103,3.0),6), ((102,100,2.236),6), ((96,102,4.472),5), ((16,15,3.0),7), ((5,6,2.236),7), ((4,5,1.0),7), ((5,15,7.28),6), ((20,18,3.606),8), ((21,24,2.236),8), ((22,21,3.0),8), ((21,18,3.606),7), ((60,58,4.243),9), ((59,57,3.606),9), ((56,59,2.236),9), ((59,60,9.487),8), ((6,11,3.162),10), ((7,1,42.19),10), ((8,7,2.0),10), ((11,7,3.606),9), ((1,87,6.403),19), ((112,83,3.0),19), ((83,96,7.81),19), ((87,83,4.0),17), ((14,13,7.071),12), ((9,10,11.18),12), ((9,14,7.211),11)]

ADD: [(85,113,2.236)]

DROP: [(113,86,2.236), (85,114,4.123), (118,85,2.236)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 68200 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1059.712

Lista tabu: [((102,100,2.236),1), ((107,106,1.414),1), ((11,12,1.414),2), ((10,8,2.236),2), ((9,10,11.18),2), ((12,10,2.0),1), ((90,93,1.0),3), ((93,88,3.162),3), ((83,87,4.0),3), ((87,112,1.0),3), ((93,112,5.099),2), ((21,24,2.236),4), ((20,18,3.606),4), ((24,18,5.099),3), ((27,29,5.0),5), ((32,31,2.0),5), ((35,32,3.0),5), ((27,32,7.81),4), ((32,31,2.0),6), ((26,20,3.162),6), ((23,26,2.236),6), ((31,26,5.385),5), ((46,49,4.472),7), ((48,47,2.0),7), ((50,48,2.828),7), ((46,48,8.246),6), ((41,44,5.0),8), ((46,49,4.472),8), ((49,44,6.403),7), ((32,31,2.0),9), ((29,33,2.828),9), ((27,29,5.0),9), ((29,31,4.472),8), ((28,25,3.0),10), ((23,26,2.236),10), ((23,28,4.0),9), ((60,58,4.243),11), ((55,53,2.236),11), ((53,58,4.0),10), ((112,96,5.831),12), ((96,103,3.0),12), ((92,90,2.0),12), ((90,93,1.0),12), ((96,93,4.472),11)]

ADD: [(100,117,5.385)]

DROP: [(102,100,2.236), (101,97,6.325), (117,104,5.831)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 68239 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1058.342

Lista tabu: [((29,33,2.828),1), ((24,27,2.236),1), ((21,24,2.236),1), ((24,27,2.236),2), ((20,18,3.606),2), ((27,18,6.708),1), ((6,11,3.162),3), ((12,16,2.236),3), ((12,6,4.472),2), ((118,114,2.828),4), ((109,119,3.606),4), ((119,114,8.062),3), ((32,31,2.0),5), ((34,28,3.606),5), ((29,33,2.828),5), ((33,34,8.062),4), ((35,32,3.0),6), ((36,30,8.602),6), ((33,36,1.414),6), ((36,32,3.162),5), ((83,87,4.0),7), ((87,112,1.0),7), ((85,86,3.162),7), ((86,118,5.0),7), ((87,118,7.28),6), ((28,25,3.0),8), ((23,26,2.236),8), ((23,28,4.0),7), ((28,25,3.0),9), ((26,20,3.162),9), ((20,25,4.243),8), ((77,78,2.828),10), ((75,76,2.0),10), ((76,78,5.657),9), ((96,103,3.0),11), ((102,97,4.472),11), ((101,104,4.472),11), ((101,103,6.708),10), ((101,104,4.472),12), ((102,97,4.472),12), ((103,102,2.236),12), ((102,104,6.325),11)]

ADD: [(76,79,4.123)]

DROP: [(75,76,2.0), (73,72,3.606), (79,75,4.123)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 68251 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1056.983

Lista tabu: [((75,76,2.0),9), ((73,72,3.606),9), ((79,75,4.123),9), ((76,79,4.123),7), ((78,80,4.123),2), ((81,79,4.472),2), ((79,80,4.472),1), ((102,97,4.472),3), ((97,94,1.0),3), ((90,93,1.0),3), ((93,88,3.162),3), ((97,88,5.831),2), ((42,38,3.606),4), ((39,43,3.606),4), ((43,38,5.831),3), ((57,61,5.099),5), ((63,62,2.0),5), ((61,62,6.708),4), ((69,74,5.0),6), ((77,78,2.828),6), ((69,77,3.606),5), ((65,63,2.236),7), ((59,57,3.606),7), ((56,59,2.236),7), ((59,63,6.325),6), ((1,89,3.162),8), ((89,3,41.437),8), ((112,96,5.831),8), ((96,89,5.831),7), ((11,12,1.414),9), ((8,7,2.0),9), ((12,7,5.0),8), ((91,92,1.414),10), ((92,90,2.0),10), ((112,96,5.831),10), ((92,96,6.403),9), ((63,62,2.0),11), ((59,57,3.606),11), ((56,59,2.236),11), ((59,62,7.211),10), ((118,114,2.828),12), ((109,119,3.606),12), ((119,114,8.062),11)]

ADD: [(86,88,4.123)]

DROP: [(93,88,3.162), (86,118,5.0), (85,86,3.162)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 68272 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1055.537

Lista tabu: [((48,47,2.0),1), ((42,38,3.606),1), ((22,21,3.0),2), ((27,29,5.0),2), ((24,27,2.236),2), ((27,22,3.606),1), ((117,100,5.385),3), ((101,104,4.472),3), ((105,108,2.236),3), ((108,101,6.708),2), ((78,80,4.123),4), ((81,79,4.472),4), ((77,78,2.828),4), ((80,77,6.708),3), ((28,25,3.0),5), ((36,30,8.602),5), ((33,36,1.414),5), ((36,25,7.81),4), ((27,29,5.0),6), ((32,31,2.0),6), ((35,32,3.0),6), ((27,32,7.81),5), ((110,22,49.739),7), ((18,17,2.0),7), ((20,18,3.606),7), ((22,18,5.831),6), ((117,100,5.385),8), ((101,104,4.472),8), ((108,107,3.162),8), ((101,107,7.0),7), ((12,16,2.236),9), ((14,13,7.071),9), ((15,14,2.236),9), ((14,12,5.0),8), ((91,92,1.414),10), ((93,86,3.606),10), ((90,93,1.0),10), ((93,91,3.606),9), ((61,64,3.162),11), ((65,63,2.236),11), ((63,64,5.0),10), ((98,116,5.099),12), ((19,115,1.414),12), ((98,115,8.0),11)]

ADD: [(87,96,5.385)]

DROP: [(83,87,4.0), (112,96,5.831)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 68277 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1053.842

