+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ GRAFO CARGADO 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-
        1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78        79        80        81        82        83        84        85        86        87        88        89        90        91        92        93        94        95        96        97        98        99        100        101        102        103        104        105        106        107        108        109        110        111        112        113        114        115        116        117        118        119        120        121        122        123        124        125        126        127        128        129        130        131        132        133        134        135        136        137        138        139        140        141        142        143        144        145        146        147        148        149        150        151
Lista tabu: [((128,11,12.0),1), ((109,127,7.211),1), ((126,46,1.0),2), ((46,19,14.142),2), ((1,115,24.042),2), ((115,9,2.236),2), ((126,115,6.403),1), ((85,61,6.708),12), ((61,84,4.243),12), ((1,115,24.042),12), ((61,115,9.434),10), ((13,81,6.325),4), ((151,69,2.0),4), ((81,69,2.0),3), ((94,99,3.162),5), ((38,60,4.123),5), ((38,94,4.472),4), ((139,13,5.0),6), ((110,1,17.117),6), ((139,110,7.28),5), ((19,90,7.81),7), ((90,1,9.0),7), ((7,97,4.243),7), ((90,97,8.944),6), ((86,101,4.472),8), ((92,62,5.831),8), ((38,60,4.123),8), ((60,92,7.81),7), ((1,96,14.866),9), ((96,93,3.606),9), ((60,95,5.831),9), ((96,95,3.162),8), ((80,130,1.0),10), ((122,30,2.0),10), ((30,80,9.22),9), ((109,127,7.211),11), ((132,129,6.325),11), ((109,132,9.22),10), ((5,56,8.544),12), ((26,140,7.81),12), ((131,55,2.236),12), ((56,131,6.403),11), ((28,133,6.708),22), ((133,70,1.414),22), ((102,1,17.117),22), ((102,133,6.083),20)]

ADD: [(60,86,5.385)]

DROP: [(99,38,1.414), (38,60,4.123), (93,86,6.0), (86,101,4.472)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 106291 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1069.496

Lista tabu: [((136,35,8.544),1), ((121,10,2.828),1), ((52,121,8.0),1), ((137,36,4.0),2), ((136,35,8.544),2), ((137,136,6.083),1), ((118,98,2.828),3), ((96,93,3.606),3), ((93,118,5.099),2), ((60,95,5.831),4), ((95,113,7.071),4), ((1,96,14.866),4), ((96,95,3.162),3), ((93,38,2.828),5), ((92,62,5.831),5), ((92,93,7.616),4), ((151,69,2.0),6), ((78,4,2.828),6), ((4,151,8.062),5), ((97,105,2.236),7), ((105,100,0.0),7), ((119,6,3.606),7), ((105,6,6.403),6), ((119,6,3.606),8), ((84,126,7.071),8), ((85,84,6.708),8), ((119,84,5.0),7), ((1,61,18.028),9), ((61,115,9.434),9), ((7,97,4.243),9), ((61,97,8.602),8), ((120,45,2.236),10), ((45,141,10.0),10), ((101,92,3.162),10), ((45,101,8.062),9), ((15,120,3.606),11), ((120,45,2.236),11), ((99,86,3.162),11), ((86,120,9.487),10), ((11,109,2.236),12), ((64,91,4.472),12), ((64,11,9.487),11), ((31,71,5.0),13), ((109,127,7.211),13), ((11,109,2.236),13), ((109,31,9.22),12)]

ADD: [(148,61,8.246)]

DROP: [(1,61,18.028), (61,115,9.434), (148,119,8.062)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 106292 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1067.748

Lista tabu: [((137,36,4.0),1), ((136,35,8.544),1), ((118,98,2.828),2), ((96,93,3.606),2), ((93,118,5.099),1), ((60,95,5.831),3), ((95,113,7.071),3), ((1,96,14.866),3), ((96,95,3.162),2), ((93,38,2.828),4), ((92,62,5.831),4), ((92,93,7.616),3), ((151,69,2.0),5), ((78,4,2.828),5), ((4,151,8.062),4), ((97,105,2.236),6), ((105,100,0.0),6), ((119,6,3.606),6), ((105,6,6.403),5), ((119,6,3.606),7), ((84,126,7.071),7), ((85,84,6.708),7), ((119,84,5.0),6), ((1,61,18.028),8), ((61,115,9.434),8), ((7,97,4.243),8), ((61,97,8.602),7), ((120,45,2.236),9), ((45,141,10.0),9), ((101,92,3.162),9), ((45,101,8.062),8), ((15,120,3.606),10), ((120,45,2.236),10), ((99,86,3.162),10), ((86,120,9.487),9), ((11,109,2.236),11), ((64,91,4.472),11), ((64,11,9.487),10), ((31,71,5.0),12), ((109,127,7.211),12), ((11,109,2.236),12), ((109,31,9.22),11), ((1,61,18.028),22), ((61,115,9.434),22), ((148,119,8.062),22), ((148,61,8.246),20)]

ADD: [(99,101,3.162)]

DROP: [(94,99,3.162), (99,86,3.162), (38,101,2.828)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 106317 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1067.264

Lista tabu: [((2,123,8.062),1), ((123,52,7.071),1), ((31,71,5.0),1), ((19,90,7.81),2), ((107,53,7.211),2), ((19,53,7.616),1), ((151,69,2.0),3), ((135,131,6.708),3), ((151,135,6.403),2), ((14,118,3.606),4), ((118,98,2.828),4), ((1,148,10.44),4), ((118,148,9.22),3), ((148,61,8.246),5), ((61,119,1.0),5), ((1,115,24.042),5), ((61,115,9.434),4), ((78,4,2.828),6), ((51,112,7.81),6), ((78,51,7.211),5), ((29,77,9.434),7), ((77,117,3.162),7), ((151,69,2.0),7), ((151,77,8.602),6), ((51,112,7.81),8), ((112,1,9.22),8), ((1,139,10.0),8), ((139,112,6.708),7), ((14,118,3.606),9), ((7,97,4.243),9), ((14,97,8.246),8), ((111,5,4.123),10), ((5,56,8.544),10), ((131,55,2.236),10), ((5,131,7.616),9), ((4,80,3.606),11), ((130,82,6.708),11), ((34,103,5.0),11), ((103,130,9.055),10), ((1,96,14.866),12), ((96,93,3.606),12), ((86,60,5.385),12), ((60,95,5.831),12), ((96,86,9.22),11), ((97,105,2.236),13), ((148,61,8.246),13), ((61,97,8.602),12)]

ADD: [(70,128,7.071)]

DROP: [(70,32,7.81), (32,89,5.0), (1,128,13.928), (128,11,12.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 106350 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1061.724

Lista tabu: [((13,81,6.325),1), ((151,69,2.0),1), ((30,25,7.071),1), ((118,98,2.828),2), ((93,38,2.828),2), ((38,118,7.616),1), ((46,19,14.142),3), ((61,119,1.0),3), ((148,61,8.246),3), ((19,61,6.708),2), ((118,98,2.828),4), ((98,43,9.055),4), ((99,101,3.162),4), ((101,98,7.616),3), ((69,122,6.708),5), ((25,135,4.472),5), ((135,122,9.055),4), ((77,117,3.162),6), ((4,80,3.606),6), ((80,117,8.602),5), ((62,17,4.472),7), ((87,114,7.071),7), ((114,17,7.071),6), ((124,8,8.062),8), ((8,1,21.213),8), ((63,49,12.53),8), ((8,63,8.944),7), ((101,92,3.162),9), ((142,87,6.083),9), ((17,142,3.0),9), ((101,142,8.062),8), ((89,149,3.162),10), ((83,107,6.0),10), ((149,107,8.944),9), ((69,122,6.708),11), ((135,131,6.708),11), ((25,135,4.472),11), ((69,135,7.81),10), ((52,121,8.0),12), ((10,104,5.0),12), ((36,136,2.236),12), ((10,136,7.616),11), ((6,85,4.123),13), ((85,84,6.708),13), ((114,18,5.0),13), ((85,114,8.485),12)]

ADD: [(85,46,8.602)]

DROP: [(85,84,6.708), (46,19,14.142)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 106378 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1061.359

Lista tabu: [((75,73,3.162),1), ((74,22,3.162),1), ((118,98,2.828),2), ((98,43,9.055),2), ((86,60,5.385),2), ((86,98,9.055),1), ((96,93,3.606),3), ((100,94,2.828),3), ((94,96,7.0),2), ((24,57,7.28),4), ((57,1,29.206),4), ((23,134,1.0),4), ((57,23,8.246),3), ((115,9,2.236),5), ((9,47,9.434),5), ((49,83,5.385),5), ((9,83,6.403),4), ((97,105,2.236),6), ((86,60,5.385),6), ((97,86,7.81),5), ((32,11,8.062),7), ((11,109,2.236),7), ((149,63,3.162),7), ((11,63,6.325),6), ((106,27,5.0),8), ((27,150,3.606),8), ((1,139,10.0),8), ((27,139,5.0),7), ((15,120,3.606),9), ((120,45,2.236),9), ((142,87,6.083),9), ((120,142,5.0),8), ((42,23,4.243),10), ((134,76,3.162),10), ((76,23,4.123),9), ((14,118,3.606),11), ((88,138,5.657),11), ((14,88,7.28),10), ((73,74,3.162),12), ((22,41,7.071),12), ((74,41,8.944),11), ((135,131,6.708),13), ((55,110,6.403),13), ((135,55,5.657),12)]

ADD: [(86,99,3.162)]

DROP: [(38,99,1.414), (99,101,3.162), (86,60,5.385)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 106478 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 0 min 4 seg. Admitimos el penultimo optimo local del nodo 0. Cant estancamientos: 3

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 106531 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1066.691

Lista tabu: [((38,93,2.828),1), ((93,101,5.657),1), ((7,97,4.243),1), ((77,117,3.162),2), ((4,80,3.606),2), ((80,117,8.602),1), ((149,63,3.162),3), ((63,11,6.325),3), ((32,89,5.0),3), ((63,32,9.22),2), ((119,61,1.0),4), ((61,84,4.243),4), ((1,115,24.042),4), ((61,115,9.434),3), ((97,105,2.236),5), ((105,100,0.0),5), ((118,98,2.828),5), ((98,43,9.055),5), ((100,98,7.071),4), ((88,138,5.657),6), ((138,1,13.342),6), ((41,54,6.708),6), ((138,41,8.544),5), ((63,11,6.325),7), ((109,127,7.211),7), ((32,89,5.0),7), ((11,32,8.062),6), ((23,134,1.0),8), ((73,74,3.162),8), ((134,74,7.28),7), ((58,145,3.606),9), ((88,138,5.657),9), ((138,145,7.28),8), ((51,112,7.81),10), ((112,1,9.22),10), ((1,139,10.0),10), ((139,112,6.708),9), ((58,145,3.606),11), ((145,88,3.606),11), ((59,3,9.055),11), ((3,116,1.414),11), ((145,116,6.083),10), ((118,98,2.828),12), ((98,43,9.055),12), ((86,99,3.162),12), ((99,60,3.606),12), ((98,60,5.0),11), ((89,107,7.071),13), ((107,49,9.434),13), ((19,1,15.811),13), ((107,19,7.071),12)]

ADD: [(90,19,7.81)]

DROP: [(90,148,3.162), (19,1,15.811)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 106611 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1062.826

Lista tabu: [((124,8,8.062),1), ((8,1,21.213),1), ((89,107,7.071),1), ((29,77,9.434),2), ((77,117,3.162),2), ((110,1,17.117),2), ((110,77,9.487),1), ((1,106,7.071),3), ((106,27,5.0),3), ((41,54,6.708),3), ((54,1,4.472),3), ((27,54,8.062),2), ((5,56,8.544),4), ((26,140,7.81),4), ((131,55,2.236),4), ((56,131,6.403),3), ((77,117,3.162),5), ((117,78,2.236),5), ((151,69,2.0),5), ((117,151,5.657),4), ((28,133,6.708),6), ((53,147,6.403),6), ((133,147,9.22),5), ((28,133,6.708),7), ((70,32,7.81),7), ((32,133,9.22),6), ((41,54,6.708),8), ((54,1,4.472),8), ((147,1,5.0),8), ((54,147,9.434),7), ((98,43,9.055),9), ((39,44,18.111),9), ((43,44,9.055),8), ((1,7,11.18),10), ((7,97,4.243),10), ((119,148,8.062),10), ((7,119,8.544),9), ((53,147,6.403),11), ((147,1,5.0),11), ((1,90,9.0),11), ((90,147,7.211),10), ((9,47,9.434),12), ((19,46,14.142),12), ((9,46,6.403),11), ((96,38,6.403),13), ((38,93,2.828),13), ((100,94,2.828),13), ((38,100,6.0),12)]

ADD: [(99,93,3.162)]

DROP: [(38,93,2.828), (93,101,5.657), (99,60,3.606)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 106662 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1061.065

Lista tabu: [((5,56,8.544),1), ((140,40,3.162),1), ((26,140,7.81),1), ((130,82,6.708),2), ((4,80,3.606),2), ((78,4,2.828),2), ((82,4,9.0),1), ((105,100,0.0),3), ((118,98,2.828),3), ((98,105,7.071),2), ((128,149,8.602),4), ((149,63,3.162),4), ((20,124,3.162),4), ((124,8,8.062),4), ((149,8,7.071),3), ((91,33,4.472),5), ((132,129,6.325),5), ((129,33,8.246),4), ((101,92,3.162),6), ((92,62,5.831),6), ((120,45,2.236),6), ((92,45,6.403),5), ((96,38,6.403),7), ((38,101,2.828),7), ((94,86,2.828),7), ((38,94,4.472),6), ((96,38,6.403),8), ((38,101,2.828),8), ((86,99,3.162),8), ((99,93,3.162),8), ((96,99,6.708),7), ((1,128,13.928),9), ((128,149,8.602),9), ((83,53,12.649),9), ((128,53,5.831),8), ((98,43,9.055),10), ((58,145,3.606),10), ((43,145,6.708),9), ((84,61,4.243),11), ((61,119,1.0),11), ((7,97,4.243),11), ((7,61,8.944),10), ((85,6,4.123),12), ((6,1,20.616),12), ((84,61,4.243),12), ((61,6,4.472),11), ((5,56,8.544),13), ((56,26,3.606),13), ((131,55,2.236),13), ((55,56,8.485),12)]

ADD: [(93,38,2.828)]

DROP: [(99,93,3.162), (93,60,2.236), (96,38,6.403)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 106762 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 0 min 5 seg. Admitimos el penultimo optimo local del nodo 0. Cant estancamientos: 4

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 106778 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1061.42

Lista tabu: [((14,118,3.606),1), ((90,148,3.162),1), ((73,74,3.162),2), ((76,75,3.606),2), ((134,76,3.162),2), ((74,76,7.81),1), ((15,120,3.606),3), ((45,141,10.0),3), ((45,15,5.657),2), ((110,55,6.403),4), ((131,135,6.708),4), ((135,55,5.657),3), ((128,149,8.602),5), ((63,11,6.325),5), ((107,49,9.434),5), ((149,107,8.944),4), ((8,107,3.162),6), ((107,49,9.434),6), ((128,149,8.602),6), ((149,63,3.162),6), ((107,128,9.055),5), ((118,98,2.828),7), ((88,138,5.657),7), ((98,138,7.071),6), ((119,61,1.0),8), ((61,46,11.705),8), ((1,115,24.042),8), ((61,115,9.434),7), ((1,128,13.928),9), ((128,149,8.602),9), ((53,147,6.403),9), ((128,147,9.22),8), ((82,34,2.828),10), ((34,103,5.0),10), ((2,123,8.062),10), ((123,52,7.071),10), ((34,52,7.211),9), ((149,63,3.162),11), ((63,11,6.325),11), ((32,89,5.0),11), ((89,8,6.325),11), ((11,89,8.944),10), ((23,134,1.0),12), ((73,74,3.162),12), ((134,74,7.28),11), ((106,27,5.0),13), ((150,111,7.616),13), ((106,150,8.246),12)]

ADD: [(8,83,5.831)]

DROP: [(8,107,3.162), (83,53,12.649)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 106789 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1061.257

Lista tabu: [((23,134,1.0),1), ((73,74,3.162),1), ((106,27,5.0),2), ((150,111,7.616),2), ((106,150,8.246),1), ((8,107,3.162),12), ((83,53,12.649),12), ((8,83,5.831),10), ((86,99,3.162),4), ((99,60,3.606),4), ((62,17,4.472),4), ((17,142,3.0),4), ((86,17,6.325),3), ((62,17,4.472),5), ((142,87,6.083),5), ((62,142,7.28),4), ((69,151,2.0),6), ((81,13,6.325),6), ((151,13,6.325),5), ((119,61,1.0),7), ((61,46,11.705),7), ((97,105,2.236),7), ((61,105,8.544),6), ((60,95,5.831),8), ((95,113,7.071),8), ((145,88,3.606),8), ((88,138,5.657),8), ((60,88,9.22),7), ((14,118,3.606),9), ((118,98,2.828),9), ((1,7,11.18),9), ((7,97,4.243),9), ((14,7,7.071),8), ((12,108,3.606),10), ((124,1,29.069),10), ((124,12,8.944),9), ((101,92,3.162),11), ((92,62,5.831),11), ((15,120,3.606),11), ((92,15,9.0),10), ((94,86,2.828),12), ((99,60,3.606),12), ((100,94,2.828),12), ((100,86,5.657),11), ((97,105,2.236),13), ((105,100,0.0),13), ((1,96,14.866),13), ((96,93,3.606),13), ((97,96,4.243),12)]

ADD: [(139,13,5.0)]

DROP: [(139,110,7.28), (13,1,15.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 106812 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1061.229

Lista tabu: [((49,107,9.434),1), ((107,53,7.211),1), ((19,1,15.811),1), ((15,120,3.606),2), ((45,141,10.0),2), ((45,15,5.657),1), ((60,95,5.831),3), ((95,113,7.071),3), ((148,119,8.062),3), ((148,95,5.099),2), ((28,133,6.708),4), ((53,147,6.403),4), ((28,53,8.544),3), ((97,105,2.236),5), ((100,94,2.828),5), ((7,97,4.243),5), ((105,7,6.403),4), ((52,121,8.0),6), ((104,67,9.487),6), ((104,52,6.708),5), ((14,118,3.606),7), ((90,148,3.162),7), ((148,14,8.602),6), ((31,71,5.0),8), ((102,1,17.117),8), ((31,102,8.544),7), ((96,93,3.606),9), ((93,38,2.828),9), ((60,95,5.831),9), ((93,95,6.403),8), ((151,69,2.0),10), ((30,25,7.071),10), ((30,151,9.434),9), ((126,84,7.071),11), ((18,85,6.083),11), ((126,85,8.062),10), ((90,148,3.162),12), ((61,46,11.705),12), ((119,61,1.0),12), ((61,90,9.055),11), ((128,149,8.602),13), ((149,63,3.162),13), ((32,89,5.0),13), ((89,8,6.325),13), ((149,8,7.071),12)]

ADD: [(84,61,4.243)]

DROP: [(61,46,11.705), (84,19,6.708)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 106890 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1059.244

Lista tabu: [((86,99,3.162),1), ((99,60,3.606),1), ((118,98,2.828),1), ((98,43,9.055),1), ((81,151,0.0),2), ((78,4,2.828),2), ((4,81,8.062),1), ((97,105,2.236),3), ((60,95,5.831),3), ((105,95,6.083),2), ((77,117,3.162),4), ((78,4,2.828),4), ((4,117,5.0),3), ((100,94,2.828),5), ((99,60,3.606),5), ((60,94,3.0),4), ((128,149,8.602),6), ((63,11,6.325),6), ((32,89,5.0),6), ((63,89,6.325),5), ((29,77,9.434),7), ((1,139,10.0),7), ((139,29,4.472),6), ((77,117,3.162),8), ((117,78,2.236),8), ((13,81,6.325),8), ((117,81,5.657),7), ((132,129,6.325),9), ((31,71,5.0),9), ((31,132,9.487),8), ((1,115,24.042),10), ((115,9,2.236),10), ((83,49,5.385),10), ((115,83,5.831),9), ((29,77,9.434),11), ((28,133,6.708),11), ((29,133,9.487),10), ((96,93,3.606),12), ((93,38,2.828),12), ((100,94,2.828),12), ((93,94,4.472),11), ((20,124,3.162),13), ((48,37,7.211),13), ((125,48,4.0),13), ((48,20,8.062),12)]

ADD: [(83,107,6.0)]

DROP: [(8,83,5.831), (49,107,9.434)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 106990 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 0 min 7 seg. Admitimos el penultimo optimo local del nodo 0. Cant estancamientos: 5

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 107090 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 0 min 7 seg. Admitimos el penultimo optimo local del nodo 0. Cant estancamientos: 6

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 107111 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1071.239

Lista tabu: [((93,38,2.828),1), ((38,101,2.828),1), ((94,86,2.828),1), ((89,149,3.162),2), ((149,63,3.162),2), ((128,8,10.198),2), ((149,8,7.071),1), ((14,118,3.606),3), ((98,43,9.055),3), ((14,98,6.403),2), ((1,2,15.232),4), ((2,123,8.062),4), ((51,112,7.81),4), ((2,112,8.062),3), ((106,27,5.0),5), ((27,150,3.606),5), ((1,59,9.055),5), ((59,3,9.055),5), ((106,59,5.657),4), ((16,58,7.28),6), ((58,145,3.606),6), ((3,116,1.414),6), ((3,58,5.831),5), ((97,105,2.236),7), ((93,38,2.828),7), ((97,38,7.28),6), ((96,93,3.606),8), ((97,105,2.236),8), ((105,96,5.385),7), ((1,7,11.18),9), ((7,97,4.243),9), ((90,19,7.81),9), ((19,148,9.434),9), ((7,90,5.099),8), ((98,43,9.055),10), ((16,58,7.28),10), ((43,58,8.0),9), ((110,55,6.403),11), ((69,151,2.0),11), ((69,110,7.211),10), ((98,43,9.055),12), ((100,94,2.828),12), ((94,98,7.616),11), ((38,101,2.828),13), ((101,92,3.162),13), ((86,99,3.162),13), ((99,60,3.606),13), ((101,60,6.708),12)]

ADD: [(83,19,8.602)]

DROP: [(90,19,7.81), (19,148,9.434), (83,107,6.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 107170 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1066.592

Lista tabu: [((94,86,2.828),1), ((99,60,3.606),1), ((13,29,9.22),2), ((29,1,6.325),2), ((28,133,6.708),2), ((29,133,9.487),1), ((8,49,7.28),3), ((83,19,8.602),3), ((83,8,5.831),2), ((119,61,1.0),4), ((61,46,11.705),4), ((85,6,4.123),4), ((6,1,20.616),4), ((61,85,6.708),3), ((118,98,2.828),5), ((88,138,5.657),5), ((98,138,7.071),4), ((109,127,7.211),6), ((127,64,1.0),6), ((65,12,13.0),6), ((12,127,7.616),5), ((81,13,6.325),7), ((13,29,9.22),7), ((1,77,15.652),7), ((77,117,3.162),7), ((81,77,8.602),6), ((60,95,5.831),8), ((95,113,7.071),8), ((90,148,3.162),8), ((148,119,8.062),8), ((60,148,8.944),7), ((110,55,6.403),9), ((69,151,2.0),9), ((151,55,8.062),8), ((14,118,3.606),10), ((138,1,13.342),10), ((14,138,3.606),9), ((139,110,7.28),11), ((13,29,9.22),11), ((81,13,6.325),11), ((139,13,5.0),10), ((1,89,19.235),12), ((89,149,3.162),12), ((128,8,10.198),12), ((128,89,5.657),11), ((89,149,3.162),13), ((149,63,3.162),13), ((108,20,3.606),13), ((20,124,3.162),13), ((149,124,9.22),12)]

ADD: [(107,128,9.055)]

DROP: [(128,8,10.198), (107,53,7.211), (19,107,7.071)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 107192 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1065.79

Lista tabu: [((128,8,10.198),1), ((107,53,7.211),1), ((19,107,7.071),1), ((20,124,3.162),1), ((124,1,29.069),1), ((89,149,3.162),1), ((149,63,3.162),1), ((118,98,2.828),2), ((98,43,9.055),2), ((97,105,2.236),2), ((105,100,0.0),2), ((98,97,6.708),1), ((109,127,7.211),3), ((64,91,4.472),3), ((64,109,8.062),2), ((94,86,2.828),4), ((99,60,3.606),4), ((100,94,2.828),4), ((100,86,5.657),3), ((94,86,2.828),5), ((99,60,3.606),5), ((60,86,5.385),4), ((81,13,6.325),6), ((13,29,9.22),6), ((117,78,2.236),6), ((78,4,2.828),6), ((13,117,6.325),5), ((71,102,4.0),7), ((102,1,17.117),7), ((28,133,6.708),7), ((133,102,6.083),6), ((93,38,2.828),8), ((101,92,3.162),8), ((92,38,5.099),7), ((118,98,2.828),9), ((88,138,5.657),9), ((98,138,7.071),8), ((80,82,6.325),10), ((82,34,2.828),10), ((52,121,8.0),10), ((121,10,2.828),10), ((82,10,6.0),9), ((27,150,3.606),11), ((150,111,7.616),11), ((1,139,10.0),11), ((139,110,7.28),11), ((27,139,5.0),10), ((35,79,5.0),12), ((79,1,31.064),12), ((4,130,4.243),12), ((79,4,9.22),11), ((92,62,5.831),13), ((62,17,4.472),13), ((86,99,3.162),13), ((99,60,3.606),13), ((17,99,9.055),12)]

ADD: [(124,8,8.062)]

DROP: [(107,8,3.162), (8,49,7.28), (124,1,29.069)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 107213 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1064.816

Lista tabu: [((107,8,3.162),2), ((8,49,7.28),2), ((124,1,29.069),2), ((69,151,2.0),1), ((81,13,6.325),1), ((117,78,2.236),1), ((132,129,6.325),2), ((21,31,7.071),2), ((31,129,7.616),1), ((1,115,24.042),3), ((115,9,2.236),3), ((61,46,11.705),3), ((46,115,7.211),2), ((14,118,3.606),4), ((88,138,5.657),4), ((118,138,5.099),3), ((51,112,7.81),5), ((117,78,2.236),5), ((77,117,3.162),5), ((117,51,7.81),4), ((42,23,4.243),6), ((75,73,3.162),6), ((76,75,3.606),6), ((42,75,7.211),5), ((89,149,3.162),7), ((63,11,6.325),7), ((149,11,7.071),6), ((118,98,2.828),8), ((88,138,5.657),8), ((118,88,5.099),7), ((5,56,8.544),9), ((56,26,3.606),9), ((131,135,6.708),9), ((56,131,6.403),8), ((75,73,3.162),10), ((74,22,3.162),10), ((74,75,4.472),9), ((125,48,4.0),11), ((48,37,7.211),11), ((49,83,5.385),11), ((48,49,6.403),10), ((128,107,9.055),12), ((53,147,6.403),12), ((19,53,7.616),12), ((53,107,7.211),11), ((47,125,7.211),13), ((125,48,4.0),13), ((49,83,5.385),13), ((49,125,5.0),12)]

ADD: [(89,32,5.0)]

