+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ GRAFO CARGADO 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-
        1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78        79        80
+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 55499 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1938.137

Lista tabu: [((50,63,58.31),7), ((63,24,8.602),7), ((64,6,22.361),7), ((63,6,15.133),5), ((9,31,23.022),2), ((31,1,74.25),2), ((61,30,11.314),2), ((30,31,19.235),1), ((59,33,19.0),3), ((46,51,9.055),3), ((33,51,10.0),2), ((7,45,19.0),4), ((45,1,57.706),4), ((61,30,11.314),4), ((30,45,8.544),3), ((8,11,14.56),5), ((11,72,8.062),5), ((2,64,24.515),5), ((2,11,21.19),4), ((52,78,5.0),6), ((4,40,10.296),6), ((78,40,16.279),5), ((34,16,7.071),7), ((26,42,4.243),7), ((34,26,17.0),6), ((32,18,2.0),8), ((18,1,65.299),8), ((35,7,12.649),8), ((7,45,19.0),8), ((18,45,15.033),7), ((53,80,8.0),9), ((19,38,29.614),9), ((19,53,21.471),8)]

ADD: [(6,13,6.403)]

DROP: [(63,6,15.133), (6,1,62.266), (24,13,7.616)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 55500 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1905.83

Lista tabu: [((50,63,58.31),6), ((63,24,8.602),6), ((64,6,22.361),6), ((63,6,15.133),4), ((9,31,23.022),1), ((31,1,74.25),1), ((61,30,11.314),1), ((59,33,19.0),2), ((46,51,9.055),2), ((33,51,10.0),1), ((7,45,19.0),3), ((45,1,57.706),3), ((61,30,11.314),3), ((30,45,8.544),2), ((8,11,14.56),4), ((11,72,8.062),4), ((2,64,24.515),4), ((2,11,21.19),3), ((52,78,5.0),5), ((4,40,10.296),5), ((78,40,16.279),4), ((34,16,7.071),6), ((26,42,4.243),6), ((34,26,17.0),5), ((32,18,2.0),7), ((18,1,65.299),7), ((35,7,12.649),7), ((7,45,19.0),7), ((18,45,15.033),6), ((53,80,8.0),8), ((19,38,29.614),8), ((19,53,21.471),7), ((63,6,15.133),15), ((6,1,62.266),15), ((24,13,7.616),15), ((6,13,6.403),13)]

ADD: [(2,22,12.369)]

DROP: [(2,64,24.515), (13,22,38.949)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 55566 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1901.528

Lista tabu: [((29,35,12.042),1), ((72,15,7.071),1), ((11,72,8.062),1), ((65,34,12.042),2), ((47,60,19.698),2), ((42,47,6.083),2), ((65,47,12.042),1), ((7,45,19.0),3), ((45,1,57.706),3), ((30,75,7.0),3), ((45,75,12.806),2), ((4,40,10.296),4), ((61,30,11.314),4), ((4,61,10.63),3), ((12,25,12.53),5), ((25,79,18.974),5), ((1,53,73.171),5), ((53,80,8.0),5), ((12,53,11.402),4), ((60,28,2.0),6), ((28,1,72.422),6), ((21,32,24.187),6), ((32,18,2.0),6), ((28,18,9.0),5), ((4,40,10.296),7), ((75,1,53.907),7), ((30,75,7.0),7), ((75,40,9.487),6), ((60,28,2.0),8), ((28,1,72.422),8), ((61,30,11.314),8), ((30,28,13.038),7), ((5,23,17.029),9), ((46,51,9.055),9), ((5,46,18.439),8)]

ADD: [(63,13,10.198)]

DROP: [(13,64,18.788), (63,1,54.406)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 55650 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1900.327

Lista tabu: [((52,78,5.0),1), ((74,37,15.0),1), ((56,48,21.378),2), ((42,47,6.083),2), ((26,42,4.243),2), ((56,42,17.464),1), ((17,44,2.0),3), ((44,9,19.026),3), ((69,62,8.062),3), ((44,62,9.055),2), ((1,65,71.847),4), ((65,34,12.042),4), ((40,61,2.236),4), ((40,65,15.297),3), ((19,38,29.614),5), ((80,49,10.817),5), ((53,80,8.0),5), ((38,80,19.647),4), ((12,25,12.53),6), ((25,79,18.974),6), ((80,49,10.817),6), ((49,19,5.099),6), ((25,80,21.095),5), ((60,28,2.0),7), ((28,1,72.422),7), ((25,79,18.974),7), ((79,69,11.18),7), ((60,79,15.033),6), ((40,61,2.236),8), ((61,30,11.314),8), ((24,6,8.544),8), ((6,13,6.403),8), ((40,6,20.616),7), ((12,25,12.53),9), ((25,79,18.974),9), ((44,9,19.026),9), ((9,31,23.022),9), ((25,31,9.487),8)]

ADD: [(64,24,14.036)]

DROP: [(50,24,64.327), (63,64,9.22)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 55683 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1898.391

Lista tabu: [((54,68,8.062),1), ((68,67,0.0),1), ((1,52,37.014),1), ((52,78,5.0),1), ((54,68,8.062),2), ((67,39,17.029),2), ((37,54,10.63),2), ((37,68,11.045),1), ((62,76,12.083),3), ((79,69,11.18),3), ((25,79,18.974),3), ((76,79,17.72),2), ((59,33,19.0),4), ((77,71,18.0),4), ((59,77,15.264),3), ((79,69,11.18),5), ((62,76,12.083),5), ((76,69,19.209),4), ((7,45,19.0),6), ((45,1,57.706),6), ((61,30,11.314),6), ((30,45,8.544),5), ((78,4,7.28),7), ((74,37,15.0),7), ((37,78,17.464),6), ((52,78,5.0),8), ((75,1,53.907),8), ((52,75,18.974),7), ((72,15,7.071),9), ((15,29,12.806),9), ((1,12,65.115),9), ((12,15,19.235),8)]

ADD: [(74,43,17.088)]

DROP: [(74,37,15.0), (37,54,10.63), (39,43,33.838), (43,1,28.018)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 55688 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1891.91

Lista tabu: [((7,45,19.0),1), ((45,1,57.706),1), ((61,30,11.314),1), ((78,4,7.28),2), ((74,37,15.0),2), ((37,78,17.464),1), ((52,78,5.0),3), ((75,1,53.907),3), ((52,75,18.974),2), ((72,15,7.071),4), ((15,29,12.806),4), ((1,12,65.115),4), ((12,15,19.235),3), ((74,37,15.0),11), ((37,54,10.63),11), ((39,43,33.838),11), ((43,1,28.018),11), ((74,43,17.088),9), ((54,68,8.062),6), ((67,39,17.029),6), ((43,54,13.038),6), ((43,68,18.028),5), ((25,79,18.974),7), ((64,24,14.036),7), ((24,25,13.0),6), ((34,16,7.071),8), ((56,48,21.378),8), ((16,48,19.925),7), ((1,52,37.014),9), ((78,4,7.28),9), ((52,4,11.662),8)]

ADD: [(63,64,9.22)]

DROP: [(64,24,14.036), (63,50,58.31), (13,63,10.198)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 55709 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1887.476

Lista tabu: [((58,17,12.042),1), ((44,9,19.026),1), ((7,45,19.0),2), ((45,1,57.706),2), ((61,30,11.314),2), ((45,61,19.416),1), ((60,28,2.0),3), ((28,1,72.422),3), ((40,61,2.236),3), ((61,28,19.026),2), ((6,13,6.403),4), ((61,30,11.314),4), ((6,30,7.211),3), ((59,33,19.0),5), ((51,77,7.071),5), ((46,51,9.055),5), ((59,51,15.264),4), ((17,44,2.0),6), ((44,9,19.026),6), ((62,76,12.083),6), ((76,44,20.881),5), ((61,30,11.314),7), ((30,75,7.0),7), ((24,6,8.544),7), ((6,13,6.403),7), ((61,6,18.439),6), ((65,34,12.042),8), ((26,42,4.243),8), ((65,26,16.492),7), ((62,76,12.083),9), ((79,69,11.18),9), ((25,79,18.974),9), ((76,79,17.72),8)]

ADD: [(37,74,15.0)]

DROP: [(74,43,17.088), (37,1,30.364)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 55809 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó en Path Relinking durante 4 min 14 seg en NODO 0. Partimos de otra solucion inicial    

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 55814 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1947.454

Lista tabu: [((56,48,21.378),5), ((42,47,6.083),5), ((26,42,4.243),5), ((56,42,17.464),4), ((47,42,6.083),6), ((42,20,19.647),6), ((37,61,34.015),6), ((61,67,30.15),6), ((47,61,21.401),5), ((51,46,9.055),7), ((5,33,17.72),7), ((46,33,7.616),6), ((18,28,9.0),8), ((60,47,19.698),8), ((60,18,11.0),7), ((61,67,30.15),9), ((68,39,17.029),9), ((39,67,17.029),8)]

ADD: [(61,30,11.314)]

DROP: [(37,61,34.015), (61,67,30.15), (30,50,59.506), (50,1,11.662)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 55816 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1912.045

Lista tabu: [((56,48,21.378),3), ((42,47,6.083),3), ((26,42,4.243),3), ((56,42,17.464),2), ((47,42,6.083),4), ((42,20,19.647),4), ((37,61,34.015),4), ((61,67,30.15),4), ((47,61,21.401),3), ((51,46,9.055),5), ((5,33,17.72),5), ((46,33,7.616),4), ((18,28,9.0),6), ((60,47,19.698),6), ((60,18,11.0),5), ((61,67,30.15),7), ((68,39,17.029),7), ((39,67,17.029),6), ((37,61,34.015),14), ((61,67,30.15),14), ((30,50,59.506),14), ((50,1,11.662),14), ((61,30,11.314),12), ((57,16,18.385),9), ((42,20,19.647),9), ((47,42,6.083),9), ((16,42,7.81),8)]

ADD: [(40,61,2.236)]

DROP: [(75,54,24.021), (54,40,22.472), (30,61,11.314), (61,1,58.728)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 55858 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1910.319

Lista tabu: [((75,61,8.062),1), ((25,24,13.0),1), ((75,61,8.062),2), ((40,4,10.296),2), ((75,40,9.487),1), ((52,14,16.763),3), ((14,1,22.204),3), ((1,2,34.234),3), ((2,14,18.358),2), ((26,32,20.248),4), ((32,1,66.603),4), ((45,6,5.0),4), ((32,45,17.029),3), ((77,51,7.071),5), ((33,59,19.0),5), ((33,77,17.029),4), ((26,32,20.248),6), ((32,1,66.603),6), ((61,40,2.236),6), ((32,40,12.0),5), ((26,32,20.248),7), ((32,1,66.603),7), ((24,13,7.616),7), ((32,13,18.0),6), ((38,3,2.0),8), ((63,25,19.313),8), ((25,38,16.031),7), ((34,65,12.042),9), ((65,1,71.847),9), ((61,40,2.236),9), ((40,65,15.297),8)]

ADD: [(74,37,15.0)]

DROP: [(43,37,9.22), (50,67,34.0), (74,43,17.088)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 55872 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1890.879

Lista tabu: [((43,37,9.22),2), ((50,67,34.0),2), ((74,43,17.088),2), ((49,15,20.224),1), ((15,1,67.365),1), ((72,11,8.062),1), ((17,79,17.029),2), ((58,44,13.454),2), ((27,58,17.117),2), ((79,58,20.616),1), ((25,24,13.0),3), ((64,12,6.708),3), ((12,25,12.53),2), ((17,79,17.029),4), ((79,31,12.728),4), ((7,9,20.881),4), ((79,9,16.125),3), ((1,35,75.505),5), ((35,38,15.0),5), ((29,72,13.928),5), ((29,35,12.042),4), ((52,14,16.763),6), ((14,1,22.204),6), ((74,37,15.0),6), ((37,50,24.207),6), ((52,37,14.0),5), ((1,35,75.505),7), ((35,38,15.0),7), ((63,25,19.313),7), ((25,35,8.944),6), ((1,7,75.027),8), ((7,9,20.881),8), ((38,3,2.0),8), ((3,80,17.72),8), ((7,38,16.279),7), ((21,76,2.0),9), ((58,44,13.454),9), ((44,21,20.396),8)]

ADD: [(74,43,17.088)]

DROP: [(1,74,17.0), (37,50,24.207), (43,67,18.028)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 55936 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1890.823

Lista tabu: [((17,79,17.029),1), ((79,31,12.728),1), ((69,62,8.062),1), ((67,68,0.0),2), ((68,39,17.029),2), ((78,52,5.0),2), ((68,78,17.464),1), ((51,46,9.055),3), ((23,5,17.029),3), ((5,46,18.439),2), ((49,15,20.224),4), ((15,1,67.365),4), ((12,53,11.402),4), ((15,53,13.416),3), ((77,51,7.071),5), ((23,5,17.029),5), ((77,23,17.72),4), ((80,19,14.866),6), ((29,72,13.928),6), ((72,80,20.248),5), ((70,66,11.402),7), ((27,58,17.117),7), ((27,70,20.248),6), ((64,12,6.708),8), ((72,11,8.062),8), ((12,11,18.028),7), ((75,61,8.062),9), ((18,28,9.0),9), ((75,28,19.313),8)]

ADD: [(78,54,9.487)]

DROP: [(4,78,7.28), (78,52,5.0), (30,54,31.016)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 55958 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1873.604

Lista tabu: [((1,64,58.694),1), ((12,53,11.402),1), ((80,19,14.866),2), ((49,15,20.224),2), ((49,80,10.817),1), ((17,79,17.029),3), ((79,31,12.728),3), ((7,9,20.881),3), ((79,9,16.125),2), ((49,15,20.224),4), ((80,19,14.866),4), ((3,80,17.72),4), ((15,80,18.439),3), ((6,30,7.211),5), ((30,78,22.091),5), ((4,52,11.662),5), ((52,14,16.763),5), ((30,4,15.0),4), ((7,9,20.881),6), ((25,24,13.0),6), ((7,24,13.601),5), ((72,11,8.062),7), ((11,22,23.537),7), ((2,8,6.708),7), ((2,11,21.19),6), ((27,58,17.117),8), ((58,44,13.454),8), ((69,62,8.062),8), ((62,21,11.402),8), ((58,69,15.811),7), ((69,62,8.062),9), ((76,26,14.866),9), ((21,76,2.0),9), ((76,69,19.209),8)]

ADD: [(67,43,18.028)]

DROP: [(37,67,11.045), (43,74,17.088), (50,43,25.554)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 55975 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1868.709

Lista tabu: [((30,78,22.091),1), ((78,54,9.487),1), ((1,75,53.907),1), ((24,13,7.616),2), ((45,6,5.0),2), ((6,13,6.403),1), ((17,79,17.029),3), ((79,31,12.728),3), ((69,62,8.062),3), ((62,79,13.416),2), ((78,54,9.487),4), ((54,1,39.812),4), ((74,37,15.0),4), ((37,43,9.22),4), ((54,43,13.038),3), ((64,12,6.708),5), ((25,24,13.0),5), ((24,64,14.036),4), ((76,26,14.866),6), ((26,32,20.248),6), ((42,20,19.647),6), ((20,48,8.602),6), ((26,48,18.601),5), ((7,9,20.881),7), ((25,24,13.0),7), ((7,24,13.601),6), ((76,26,14.866),8), ((26,32,20.248),8), ((47,42,6.083),8), ((42,20,19.647),8), ((26,47,5.0),7), ((49,15,20.224),9), ((15,1,67.365),9), ((29,72,13.928),9), ((72,15,7.071),8)]

ADD: [(37,67,11.045)]

DROP: [(74,37,15.0), (43,67,18.028)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 56024 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1868.073

Lista tabu: [((24,13,7.616),1), ((6,30,7.211),1), ((30,78,22.091),2), ((78,54,9.487),2), ((4,52,11.662),2), ((78,52,5.0),1), ((60,47,19.698),3), ((42,20,19.647),3), ((16,34,7.071),3), ((34,42,13.0),2), ((52,14,16.763),4), ((14,1,22.204),4), ((67,37,11.045),4), ((37,43,9.22),4), ((52,37,14.0),3), ((69,62,8.062),5), ((76,26,14.866),5), ((21,76,2.0),5), ((76,69,19.209),4), ((12,53,11.402),6), ((3,80,17.72),6), ((12,80,18.385),5), ((24,13,7.616),7), ((45,6,5.0),7), ((63,25,19.313),7), ((45,25,19.416),6), ((75,61,8.062),8), ((40,4,10.296),8), ((75,40,9.487),7), ((1,75,53.907),9), ((4,52,11.662),9), ((40,4,10.296),9), ((4,75,8.0),8)]

ADD: [(37,78,17.464)]

DROP: [(67,37,11.045), (37,43,9.22), (78,54,9.487), (54,1,39.812)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 56066 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1867.31

Lista tabu: [((54,43,13.038),1), ((43,74,17.088),1), ((61,40,2.236),1), ((40,4,10.296),1), ((47,42,6.083),2), ((42,20,19.647),2), ((76,26,14.866),2), ((26,32,20.248),2), ((20,26,17.889),1), ((51,46,9.055),3), ((23,5,17.029),3), ((23,51,12.0),2), ((1,35,75.505),4), ((35,38,15.0),4), ((64,12,6.708),4), ((35,64,17.088),3), ((26,32,20.248),5), ((32,1,66.603),5), ((61,40,2.236),5), ((32,40,12.0),4), ((20,48,8.602),6), ((48,57,9.22),6), ((70,66,11.402),6), ((66,36,11.18),6), ((48,70,11.18),5), ((21,76,2.0),7), ((58,44,13.454),7), ((44,21,20.396),6), ((57,16,18.385),8), ((16,34,7.071),8), ((26,32,20.248),8), ((16,26,12.042),7), ((17,79,17.029),9), ((79,31,12.728),9), ((21,76,2.0),9), ((76,79,17.72),8)]

ADD: [(4,78,7.28)]

DROP: [(4,52,11.662), (30,78,22.091)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 56069 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1863.575

Lista tabu: [((1,35,75.505),1), ((35,38,15.0),1), ((64,12,6.708),1), ((26,32,20.248),2), ((32,1,66.603),2), ((61,40,2.236),2), ((32,40,12.0),1), ((20,48,8.602),3), ((48,57,9.22),3), ((70,66,11.402),3), ((66,36,11.18),3), ((48,70,11.18),2), ((21,76,2.0),4), ((58,44,13.454),4), ((44,21,20.396),3), ((57,16,18.385),5), ((16,34,7.071),5), ((26,32,20.248),5), ((16,26,12.042),4), ((17,79,17.029),6), ((79,31,12.728),6), ((21,76,2.0),6), ((76,79,17.72),5), ((4,52,11.662),13), ((30,78,22.091),13), ((4,78,7.28),11), ((24,13,7.616),8), ((45,6,5.0),8), ((63,25,19.313),8), ((45,25,19.416),7), ((17,79,17.029),9), ((79,31,12.728),9), ((26,32,20.248),9), ((32,1,66.603),9), ((31,32,20.809),8)]

ADD: [(78,52,5.0)]

DROP: [(30,52,25.71), (52,14,16.763), (78,37,17.464)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 56145 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1861.377

Lista tabu: [((1,35,75.505),1), ((35,38,15.0),1), ((25,24,13.0),1), ((7,9,20.881),2), ((28,60,2.0),2), ((60,7,17.493),1), ((28,60,2.0),3), ((75,61,8.062),3), ((61,28,19.026),2), ((1,35,75.505),4), ((35,38,15.0),4), ((63,25,19.313),4), ((25,35,8.944),3), ((66,36,11.18),5), ((36,27,13.0),5), ((20,48,8.602),5), ((48,57,9.22),5), ((27,48,15.0),4), ((69,62,8.062),6), ((76,26,14.866),6), ((21,76,2.0),6), ((76,69,19.209),5), ((1,63,54.406),7), ((63,25,19.313),7), ((2,8,6.708),7), ((8,63,19.209),6), ((17,79,17.029),8), ((79,31,12.728),8), ((9,69,13.601),8), ((69,79,11.18),7), ((39,68,17.029),9), ((67,54,8.062),9), ((39,67,17.029),8)]

ADD: [(1,74,17.0)]

DROP: [(1,39,51.088), (74,50,9.22)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 56203 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1857.549

Lista tabu: [((60,47,19.698),1), ((42,20,19.647),1), ((16,34,7.071),1), ((3,80,17.72),2), ((80,19,14.866),2), ((1,7,75.027),2), ((7,9,20.881),2), ((3,7,16.763),1), ((24,13,7.616),3), ((45,6,5.0),3), ((63,25,19.313),3), ((45,25,19.416),2), ((57,16,18.385),4), ((34,65,12.042),4), ((65,16,15.264),3), ((7,9,20.881),5), ((25,24,13.0),5), ((7,24,13.601),4), ((26,32,20.248),6), ((32,1,66.603),6), ((75,61,8.062),6), ((32,61,10.05),5), ((1,35,75.505),7), ((35,38,15.0),7), ((25,24,13.0),7), ((24,35,18.788),6), ((75,61,8.062),8), ((61,40,2.236),8), ((6,30,7.211),8), ((30,14,37.202),8), ((61,6,18.439),7), ((18,28,9.0),9), ((60,47,19.698),9), ((47,28,18.974),8)]

ADD: [(74,50,9.22)]

DROP: [(39,50,41.11), (74,43,17.088), (1,74,17.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 56503 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 4 min 17 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 56521 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1864.709

Lista tabu: [((25,35,8.944),1), ((35,24,18.788),1), ((64,12,6.708),1), ((75,61,8.062),2), ((61,40,2.236),2), ((24,13,7.616),2), ((13,45,1.414),2), ((75,13,12.728),1), ((72,11,8.062),3), ((11,22,23.537),3), ((8,41,22.136),3), ((11,8,14.56),2), ((43,54,13.038),4), ((68,39,17.029),4), ((68,43,18.028),3), ((38,3,2.0),5), ((3,80,17.72),5), ((69,62,8.062),5), ((62,21,11.402),5), ((3,69,24.0),4), ((58,44,13.454),6), ((17,79,17.029),6), ((17,58,12.042),5), ((12,53,11.402),7), ((29,72,13.928),7), ((29,12,14.213),6), ((55,10,15.0),8), ((56,70,20.248),8), ((55,56,18.682),7), ((9,69,13.601),9), ((62,21,11.402),9), ((62,9,21.541),8)]

ADD: [(35,80,12.207)]

DROP: [(25,35,8.944), (35,24,18.788), (3,80,17.72)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 56617 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1857.549

Lista tabu: [((57,16,18.385),1), ((16,34,7.071),1), ((70,66,11.402),1), ((66,36,11.18),1), ((66,36,11.18),2), ((36,27,13.0),2), ((20,48,8.602),2), ((48,57,9.22),2), ((36,20,24.207),1), ((1,18,65.299),3), ((18,28,9.0),3), ((25,24,13.0),3), ((24,13,7.616),3), ((28,24,19.105),2), ((19,49,5.099),4), ((49,15,20.224),4), ((12,53,11.402),4), ((53,29,2.828),4), ((19,53,21.471),3), ((1,64,58.694),5), ((12,53,11.402),5), ((53,64,15.524),4), ((1,63,54.406),6), ((63,25,19.313),6), ((2,8,6.708),6), ((8,63,19.209),5), ((34,65,12.042),7), ((65,1,71.847),7), ((75,61,8.062),7), ((61,65,16.031),6), ((20,48,8.602),8), ((48,57,9.22),8), ((70,66,11.402),8), ((66,36,11.18),8), ((48,70,11.18),7), ((12,53,11.402),9), ((29,72,13.928),9), ((29,12,14.213),8)]

ADD: [(35,38,15.0)]

DROP: [(1,38,89.286), (3,35,13.892), (35,80,12.207)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 56717 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 4 min 18 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 56719 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1921.223

Lista tabu: [((53,29,2.828),8), ((29,72,13.928),8), ((25,24,13.0),8), ((24,13,7.616),8), ((29,25,20.616),7), ((21,76,2.0),9), ((76,26,14.866),9), ((44,17,2.0),9), ((17,79,17.029),9), ((76,44,20.881),8)]

ADD: [(63,13,10.198)]

DROP: [(1,63,54.406), (29,13,33.971)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 56746 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1907.048

