+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ GRAFO CARGADO 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-
        1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78
Lista tabu: [((61,67,1.0),1), ((17,7,14.318),1), ((43,61,6.325),1), ((52,46,5.831),1), ((35,13,1.414),1), ((10,20,3.162),2), ((20,29,1.0),2), ((40,49,1.414),2), ((20,40,4.123),1), ((34,62,7.0),3), ((14,60,10.44),3), ((75,14,3.606),3), ((14,34,3.606),2), ((34,62,7.0),4), ((62,1,75.0),4), ((51,40,3.162),4), ((62,40,2.828),3), ((48,76,11.18),5), ((71,1,36.674),5), ((48,71,14.318),4), ((36,56,7.071),6), ((56,34,2.828),6), ((49,5,5.0),6), ((56,49,7.81),5), ((36,56,7.071),7), ((34,62,7.0),7), ((62,56,9.22),6), ((68,57,5.657),8), ((2,53,2.236),8), ((53,68,5.0),7), ((18,73,1.0),9), ((44,68,1.414),9), ((70,44,1.0),9), ((18,44,5.0),8)]

ADD: [(26,17,5.0)]

DROP: [(67,17,3.162), (17,61,4.123), (26,1,43.863)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 59958 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1279.095

Lista tabu: [((52,46,5.831),1), ((47,35,8.062),1), ((36,56,7.071),2), ((56,34,2.828),2), ((40,49,1.414),2), ((40,56,8.062),1), ((39,70,2.236),3), ((44,68,1.414),3), ((44,39,3.162),2), ((41,12,9.055),4), ((65,54,26.0),4), ((45,27,1.0),4), ((65,27,13.038),3), ((1,78,30.067),5), ((25,22,1.414),5), ((1,25,9.899),4), ((10,20,3.162),6), ((34,62,7.0),6), ((10,34,11.402),5), ((48,76,11.18),7), ((76,58,5.385),7), ((64,6,3.162),7), ((64,76,7.81),6), ((38,30,3.606),8), ((30,4,28.302),8), ((64,6,3.162),8), ((6,31,3.606),8), ((38,6,5.657),7), ((11,19,4.472),9), ((19,26,3.162),9), ((67,61,1.0),9), ((19,61,7.071),8)]

ADD: [(18,59,2.236)]

DROP: [(18,73,1.0), (59,1,8.544)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 59978 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1274.653

Lista tabu: [((38,30,3.606),1), ((30,4,28.302),1), ((64,6,3.162),1), ((6,31,3.606),1), ((69,11,13.601),2), ((11,19,4.472),2), ((1,43,41.231),2), ((11,43,9.487),1), ((67,61,1.0),3), ((61,7,10.296),3), ((11,19,4.472),3), ((61,11,11.402),2), ((76,58,5.385),4), ((33,71,18.028),4), ((58,71,7.28),3), ((19,26,3.162),5), ((26,17,5.0),5), ((1,43,41.231),5), ((26,43,6.325),4), ((19,26,3.162),6), ((26,17,5.0),6), ((43,67,5.385),6), ((26,67,8.062),5), ((14,60,10.44),7), ((36,56,7.071),7), ((36,14,12.369),6), ((64,6,3.162),8), ((50,28,4.472),8), ((66,50,2.0),8), ((50,6,3.0),7), ((64,6,3.162),9), ((31,66,6.0),9), ((66,6,3.606),8)]

ADD: [(17,67,3.162)]

DROP: [(26,17,5.0), (17,1,44.688), (43,67,5.385)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 59982 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1273.54

Lista tabu: [((19,26,3.162),1), ((26,17,5.0),1), ((1,43,41.231),1), ((19,26,3.162),2), ((26,17,5.0),2), ((43,67,5.385),2), ((26,67,8.062),1), ((14,60,10.44),3), ((36,56,7.071),3), ((36,14,12.369),2), ((64,6,3.162),4), ((50,28,4.472),4), ((66,50,2.0),4), ((50,6,3.0),3), ((64,6,3.162),5), ((31,66,6.0),5), ((66,6,3.606),4), ((26,17,5.0),12), ((17,1,44.688),12), ((43,67,5.385),12), ((17,67,3.162),10), ((78,24,1.0),7), ((27,2,38.471),7), ((27,78,3.0),6), ((68,44,1.414),8), ((70,39,2.236),8), ((68,70,1.0),7), ((1,18,6.325),9), ((18,59,2.236),9), ((2,53,2.236),9), ((18,53,5.099),8)]

ADD: [(59,73,1.414)]

DROP: [(18,59,2.236), (59,57,7.616), (70,39,2.236), (39,73,2.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 60054 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1273.362

Lista tabu: [((18,39,3.0),1), ((57,68,5.657),1), ((64,6,3.162),2), ((6,31,3.606),2), ((38,30,3.606),2), ((30,4,28.302),2), ((64,30,12.207),1), ((70,59,2.236),3), ((59,73,1.414),3), ((22,1,10.0),3), ((59,22,3.0),2), ((66,50,2.0),4), ((50,28,4.472),4), ((30,4,28.302),4), ((4,55,8.944),4), ((50,30,11.662),3), ((1,64,26.833),5), ((64,6,3.162),5), ((38,30,3.606),5), ((30,4,28.302),5), ((64,38,8.602),4), ((1,10,75.392),6), ((10,20,3.162),6), ((5,37,18.111),6), ((37,15,12.0),6), ((10,5,8.0),5), ((43,17,3.606),7), ((17,67,3.162),7), ((11,19,4.472),7), ((17,11,7.81),6), ((66,50,2.0),8), ((50,28,4.472),8), ((38,30,3.606),8), ((30,4,28.302),8), ((66,30,10.77),7), ((67,61,1.0),9), ((61,7,10.296),9), ((26,1,43.863),9), ((26,61,8.944),8)]

ADD: [(18,59,2.236)]

DROP: [(18,39,3.0), (59,73,1.414)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 60154 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó en Path Relinking durante 2 min 1 seg en NODO 0. Partimos de otra solucion inicial    

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 60166 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1280.629

Lista tabu: [((22,25,1.414),1), ((25,53,0.0),1), ((44,70,1.0),1), ((70,59,2.236),1), ((28,76,11.402),2), ((76,58,5.385),2), ((6,31,3.606),2), ((31,71,3.162),2), ((58,31,8.062),1), ((36,60,6.325),3), ((60,5,8.246),3), ((40,75,2.236),3), ((75,29,1.0),3), ((60,29,13.0),2), ((57,68,5.657),4), ((53,2,2.236),4), ((2,57,12.806),3), ((67,61,1.0),5), ((61,7,10.296),5), ((19,11,4.472),5), ((61,11,11.402),4), ((4,55,8.944),6), ((21,72,45.1),6), ((4,21,9.22),5), ((16,13,3.162),7), ((52,1,44.654),7), ((52,16,3.606),6), ((31,71,3.162),8), ((38,66,7.28),8), ((71,66,9.055),7), ((1,73,7.28),9), ((44,70,1.0),9), ((1,44,11.18),8)]

ADD: [(29,40,3.162)]

DROP: [(40,75,2.236), (29,62,5.099)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 60189 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1277.188

Lista tabu: [((29,75,1.0),1), ((62,20,6.083),1), ((34,56,2.828),2), ((60,5,8.246),2), ((5,56,9.487),1), ((73,39,2.0),3), ((70,59,2.236),3), ((70,73,3.606),2), ((76,58,5.385),4), ((58,33,12.806),4), ((50,30,11.662),4), ((30,4,28.302),4), ((58,50,12.207),3), ((1,22,10.0),5), ((25,53,0.0),5), ((1,25,9.899),4), ((56,36,7.071),6), ((5,49,5.0),6), ((49,36,13.601),5), ((39,57,6.325),7), ((44,70,1.0),7), ((44,39,3.162),6), ((62,20,6.083),8), ((20,10,3.162),8), ((60,5,8.246),8), ((20,60,13.038),7), ((1,14,79.404),9), ((14,34,3.606),9), ((40,29,3.162),9), ((14,29,4.243),8)]

ADD: [(29,62,5.099)]

DROP: [(40,29,3.162), (75,62,4.123), (62,20,6.083)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 60229 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1272.491

Lista tabu: [((67,61,1.0),1), ((61,7,10.296),1), ((19,11,4.472),1), ((68,44,1.414),2), ((44,70,1.0),2), ((53,2,2.236),2), ((2,44,5.831),1), ((1,27,33.061),3), ((27,12,6.083),3), ((45,1,32.062),3), ((27,45,1.0),2), ((75,20,2.0),4), ((20,10,3.162),4), ((34,56,2.828),4), ((56,36,7.071),4), ((75,56,10.0),3), ((59,18,2.236),5), ((18,1,6.325),5), ((1,22,10.0),5), ((18,22,4.472),4), ((58,33,12.806),6), ((77,8,3.606),6), ((77,58,13.038),5), ((1,64,26.833),7), ((64,6,3.162),7), ((63,3,44.294),7), ((3,1,18.974),7), ((6,3,11.402),6), ((1,14,79.404),8), ((14,34,3.606),8), ((60,5,8.246),8), ((5,49,5.0),8), ((34,5,7.071),7), ((27,12,6.083),9), ((65,41,10.63),9), ((65,27,13.038),8)]

ADD: [(62,14,4.472)]

DROP: [(40,62,2.828), (62,29,5.099), (1,14,79.404)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 60296 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1270.565

Lista tabu: [((73,39,2.0),1), ((22,25,1.414),1), ((62,14,4.472),2), ((14,34,3.606),2), ((75,20,2.0),2), ((14,20,5.0),1), ((66,48,5.385),3), ((48,1,23.022),3), ((28,76,11.402),3), ((48,76,11.18),2), ((11,26,3.162),4), ((26,1,43.863),4), ((1,43,41.231),4), ((43,17,3.606),4), ((11,43,9.487),3), ((36,60,6.325),5), ((60,5,8.246),5), ((29,75,1.0),5), ((75,20,2.0),5), ((60,29,13.0),4), ((22,25,1.414),6), ((25,53,0.0),6), ((70,59,2.236),6), ((70,25,4.243),5), ((17,67,3.162),7), ((61,7,10.296),7), ((7,67,11.18),6), ((27,12,6.083),8), ((12,65,7.28),8), ((45,1,32.062),8), ((12,45,7.071),7), ((22,25,1.414),9), ((25,53,0.0),9), ((59,18,2.236),9), ((18,25,5.099),8)]

ADD: [(75,40,2.236)]

DROP: [(40,29,3.162), (75,20,2.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 60596 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 2 min 2 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 60614 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1272.725

Lista tabu: [((69,19,13.601),1), ((19,11,4.472),1), ((43,17,3.606),1), ((17,67,3.162),1), ((1,62,75.0),2), ((62,14,4.472),2), ((29,20,1.0),2), ((20,62,6.083),1), ((1,73,7.28),3), ((39,44,3.162),3), ((1,39,9.22),2), ((38,66,7.28),4), ((66,48,5.385),4), ((30,4,28.302),4), ((4,55,8.944),4), ((66,30,10.77),3), ((5,49,5.0),5), ((14,34,3.606),5), ((62,14,4.472),5), ((14,5,5.385),4), ((33,74,3.606),6), ((32,77,7.28),6), ((58,33,12.806),6), ((58,74,16.401),5), ((65,41,10.63),7), ((41,54,20.616),7), ((78,24,1.0),7), ((78,41,11.314),6), ((29,20,1.0),8), ((20,10,3.162),8), ((34,56,2.828),8), ((56,36,7.071),8), ((20,36,16.553),7), ((50,30,11.662),9), ((30,4,28.302),9), ((32,77,7.28),9), ((77,8,3.606),9), ((30,8,12.166),8)]

ADD: [(68,39,2.828)]

DROP: [(44,68,1.414), (57,70,6.403), (39,44,3.162)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 60641 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1272.491

Lista tabu: [((1,50,27.295),1), ((50,30,11.662),1), ((71,38,2.236),1), ((38,66,7.28),1), ((1,22,10.0),2), ((22,25,1.414),2), ((39,68,2.828),2), ((68,22,3.606),1), ((21,72,45.1),3), ((23,9,2.236),3), ((9,72,2.236),2), ((58,33,12.806),4), ((77,8,3.606),4), ((58,77,13.038),3), ((33,74,3.606),5), ((32,77,7.28),5), ((32,33,8.062),4), ((78,24,1.0),6), ((24,45,1.0),6), ((1,27,33.061),6), ((24,27,2.0),5), ((38,66,7.28),7), ((66,48,5.385),7), ((1,50,27.295),7), ((50,30,11.662),7), ((38,50,8.062),6), ((51,40,3.162),8), ((20,10,3.162),8), ((51,20,5.385),7), ((69,19,13.601),9), ((26,1,43.863),9), ((11,26,3.162),9), ((26,69,15.652),8)]

ADD: [(59,68,3.162)]

DROP: [(70,59,2.236), (68,57,5.657), (39,68,2.828)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 60678 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1270.565

Lista tabu: [((62,14,4.472),1), ((49,1,78.746),1), ((5,49,5.0),1), ((1,22,10.0),2), ((53,2,2.236),2), ((2,22,3.606),1), ((1,22,10.0),3), ((2,78,35.511),3), ((1,2,9.434),2), ((46,52,5.831),4), ((16,13,3.162),4), ((1,16,44.777),4), ((16,46,6.708),3), ((75,29,1.0),5), ((20,10,3.162),5), ((75,20,2.0),4), ((57,44,7.071),6), ((44,70,1.0),6), ((1,22,10.0),6), ((22,44,2.236),5), ((53,2,2.236),7), ((39,57,6.325),7), ((53,57,10.63),6), ((44,70,1.0),8), ((68,59,3.162),8), ((73,39,2.0),8), ((73,70,3.606),7), ((73,39,2.0),9), ((68,59,3.162),9), ((68,73,4.472),8)]

ADD: [(57,68,5.657)]

DROP: [(57,44,7.071), (68,59,3.162), (70,68,1.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 60778 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 2 min 3 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 60781 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1270.994

Lista tabu: [((14,34,3.606),7), ((5,49,5.0),7), ((49,34,5.0),6), ((27,12,6.083),8), ((65,41,10.63),8), ((65,27,13.038),7), ((39,57,6.325),9), ((57,68,5.657),9), ((22,25,1.414),9), ((25,57,10.63),8)]

ADD: [(49,62,4.243)]

DROP: [(1,49,78.746), (49,34,5.0), (5,14,5.385), (14,62,4.472)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 60881 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 2 min 4 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 60900 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1275.436

Lista tabu: [((51,40,3.162),1), ((75,29,1.0),1), ((1,14,79.404),2), ((14,34,3.606),2), ((40,75,2.236),2), ((14,40,2.0),1), ((38,66,7.28),3), ((66,48,5.385),3), ((63,3,44.294),3), ((66,3,10.817),2), ((34,56,2.828),4), ((56,36,7.071),4), ((51,40,3.162),4), ((40,56,8.062),3), ((1,51,74.33),5), ((10,37,18.974),5), ((20,10,3.162),5), ((51,10,6.083),4), ((49,62,4.243),6), ((62,1,75.0),6), ((7,63,12.806),6), ((62,63,16.155),5), ((1,73,7.28),7), ((59,18,2.236),7), ((1,59,8.544),6), ((60,5,8.246),8), ((62,1,75.0),8), ((62,60,14.866),7), ((66,48,5.385),9), ((48,1,23.022),9), ((1,50,27.295),9), ((50,48,5.0),8)]

ADD: [(17,26,5.0)]

DROP: [(43,17,3.606), (17,61,4.123), (26,67,8.062), (67,1,46.4)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 60976 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1270.994

Lista tabu: [((28,76,11.402),1), ((76,58,5.385),1), ((6,31,3.606),1), ((31,71,3.162),1), ((1,22,10.0),2), ((25,53,0.0),2), ((1,25,9.899),1), ((70,59,2.236),3), ((59,18,2.236),3), ((53,2,2.236),3), ((59,2,5.831),2), ((36,60,6.325),4), ((60,5,8.246),4), ((40,75,2.236),4), ((75,29,1.0),4), ((36,75,15.811),3), ((38,66,7.28),5), ((48,1,23.022),5), ((48,38,12.649),4), ((74,32,5.099),6), ((77,8,3.606),6), ((32,8,10.77),5), ((40,75,2.236),7), ((20,10,3.162),7), ((10,75,4.243),6), ((19,11,4.472),8), ((26,17,5.0),8), ((61,7,10.296),8), ((61,11,11.402),7), ((1,22,10.0),9), ((22,25,1.414),9), ((73,39,2.0),9), ((22,39,4.123),8)]

ADD: [(17,67,3.162)]

DROP: [(26,17,5.0), (17,1,44.688), (43,67,5.385)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 61020 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1270.877

Lista tabu: [((5,49,5.0),1), ((20,10,3.162),1), ((68,44,1.414),2), ((70,59,2.236),2), ((68,70,1.0),1), ((35,47,8.062),3), ((46,52,5.831),3), ((35,46,6.083),2), ((33,74,3.606),4), ((77,8,3.606),4), ((8,74,7.071),3), ((38,66,7.28),5), ((48,1,23.022),5), ((48,38,12.649),4), ((1,14,79.404),6), ((14,34,3.606),6), ((75,29,1.0),6), ((14,29,4.243),5), ((68,44,1.414),7), ((44,70,1.0),7), ((22,25,1.414),7), ((44,25,3.606),6), ((22,25,1.414),8), ((53,2,2.236),8), ((22,53,1.414),7), ((30,4,28.302),9), ((4,55,8.944),9), ((64,6,3.162),9), ((6,31,3.606),9), ((30,6,9.22),8)]

ADD: [(49,14,1.414)]

DROP: [(1,14,79.404), (5,49,5.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 61120 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 2 min 4 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 61127 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1281.132

Lista tabu: [((38,66,7.28),3), ((48,1,23.022),3), ((48,38,12.649),2), ((34,56,2.828),4), ((56,36,7.071),4), ((51,40,3.162),4), ((51,56,10.44),3), ((58,33,12.806),5), ((8,1,47.508),5), ((77,8,3.606),5), ((33,8,3.606),4), ((36,60,6.325),6), ((60,5,8.246),6), ((40,75,2.236),6), ((75,29,1.0),6), ((60,29,13.0),5), ((1,22,10.0),7), ((22,25,1.414),7), ((70,59,2.236),7), ((22,70,2.828),6), ((39,57,6.325),8), ((44,70,1.0),8), ((44,39,3.162),7), ((68,44,1.414),9), ((44,70,1.0),9), ((1,22,10.0),9), ((22,44,2.236),8)]

ADD: [(71,50,9.487)]

DROP: [(71,38,2.236), (38,48,12.649), (1,50,27.295), (50,30,11.662)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 61149 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1275.774

Lista tabu: [((51,40,3.162),1), ((20,10,3.162),1), ((22,25,1.414),2), ((25,53,0.0),2), ((59,18,2.236),2), ((18,25,5.099),1), ((1,73,7.28),3), ((70,59,2.236),3), ((1,70,10.77),2), ((14,34,3.606),4), ((5,1,82.873),4), ((14,5,5.385),3), ((33,74,3.606),5), ((32,77,7.28),5), ((32,33,8.062),4), ((34,56,2.828),6), ((60,5,8.246),6), ((5,56,9.487),5), ((73,39,2.0),7), ((59,18,2.236),7), ((39,18,3.0),6), ((33,74,3.606),8), ((77,8,3.606),8), ((8,74,7.071),7), ((49,14,1.414),9), ((14,34,3.606),9), ((51,40,3.162),9), ((14,51,5.099),8)]

ADD: [(50,64,1.0)]

DROP: [(1,64,26.833), (64,6,3.162), (50,48,5.0), (48,66,5.385)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 61152 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1275.136

Lista tabu: [((14,34,3.606),1), ((5,1,82.873),1), ((33,74,3.606),2), ((32,77,7.28),2), ((32,33,8.062),1), ((34,56,2.828),3), ((60,5,8.246),3), ((5,56,9.487),2), ((73,39,2.0),4), ((59,18,2.236),4), ((39,18,3.0),3), ((33,74,3.606),5), ((77,8,3.606),5), ((8,74,7.071),4), ((49,14,1.414),6), ((14,34,3.606),6), ((51,40,3.162),6), ((14,51,5.099),5), ((1,64,26.833),13), ((64,6,3.162),13), ((50,48,5.0),13), ((48,66,5.385),13), ((50,64,1.0),11), ((68,44,1.414),8), ((44,70,1.0),8), ((53,2,2.236),8), ((44,53,3.606),7), ((73,39,2.0),9), ((68,44,1.414),9), ((68,73,4.472),8)]

ADD: [(50,6,3.0)]

DROP: [(48,6,8.0), (50,64,1.0), (71,50,9.487)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 61165 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1272.441

Lista tabu: [((48,6,8.0),3), ((50,64,1.0),3), ((71,50,9.487),3), ((50,6,3.0),1), ((16,13,3.162),1), ((35,47,8.062),1), ((57,68,5.657),2), ((44,70,1.0),2), ((57,44,7.071),1), ((31,71,3.162),3), ((71,64,9.849),3), ((76,58,5.385),3), ((58,33,12.806),3), ((64,58,13.038),2), ((29,20,1.0),4), ((20,10,3.162),4), ((34,56,2.828),4), ((56,36,7.071),4), ((20,36,16.553),3), ((39,57,6.325),5), ((68,44,1.414),5), ((68,39,2.828),4), ((6,31,3.606),6), ((66,1,28.302),6), ((64,66,3.0),6), ((66,31,6.0),5), ((40,75,2.236),7), ((75,29,1.0),7), ((36,60,6.325),7), ((60,5,8.246),7), ((75,5,5.831),6), ((73,39,2.0),8), ((70,59,2.236),8), ((73,70,3.606),7), ((27,12,6.083),9), ((65,41,10.63),9), ((65,27,13.038),8)]

ADD: [(64,50,1.0)]

DROP: [(48,50,5.0), (64,66,3.0), (71,64,9.849)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 61170 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1272.129

Lista tabu: [((6,31,3.606),1), ((66,1,28.302),1), ((64,66,3.0),1), ((40,75,2.236),2), ((75,29,1.0),2), ((36,60,6.325),2), ((60,5,8.246),2), ((75,5,5.831),1), ((73,39,2.0),3), ((70,59,2.236),3), ((73,70,3.606),2), ((27,12,6.083),4), ((65,41,10.63),4), ((65,27,13.038),3), ((48,50,5.0),11), ((64,66,3.0),11), ((71,64,9.849),11), ((64,50,1.0),9), ((28,76,11.402),6), ((76,58,5.385),6), ((71,66,9.055),6), ((76,66,5.831),5), ((69,19,13.601),7), ((11,26,3.162),7), ((26,19,3.162),6), ((1,48,23.022),8), ((48,64,5.099),8), ((76,58,5.385),8), ((48,58,15.62),7), ((2,78,35.511),9), ((57,68,5.657),9), ((2,68,7.211),8)]

ADD: [(49,5,5.0)]

DROP: [(5,1,82.873), (49,14,1.414), (62,49,4.243)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 61223 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1272.009

Lista tabu: [((56,36,7.071),1), ((5,49,5.0),1), ((34,56,2.828),2), ((56,36,7.071),2), ((29,20,1.0),2), ((20,56,11.314),1), ((48,64,5.099),3), ((64,50,1.0),3), ((38,30,3.606),3), ((30,4,28.302),3), ((48,30,16.155),2), ((39,57,6.325),4), ((53,2,2.236),4), ((2,39,7.211),3), ((19,11,4.472),5), ((11,26,3.162),5), ((17,67,3.162),5), ((11,67,10.63),4), ((14,34,3.606),6), ((60,5,8.246),6), ((14,60,10.44),5), ((73,39,2.0),7), ((25,53,0.0),7), ((73,53,5.0),6), ((39,57,6.325),8), ((68,44,1.414),8), ((68,39,2.828),7), ((33,74,3.606),9), ((32,77,7.28),9), ((32,33,8.062),8)]

ADD: [(64,76,7.81)]

DROP: [(64,50,1.0), (28,76,11.402)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 61323 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 2 min 5 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 61391 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1273.08

